Train Iter 455, 0.390680, 8.426618, 0.187
Train Iter 456, 0.336424, 8.890036, 0.184
Train Iter 457, 0.467704, 9.142279, 0.185
Train Iter 458, 0.618855, 7.301551, 0.170
Train Iter 459, 0.501067, 9.552218, 0.170
Train Iter 460, 0.413402, 8.425680, 0.188
Train Iter 461, 0.513997, 9.843207, 0.169
Train Iter 462, 0.556047, 6.292389, 0.183
Train Iter 463, 0.421660, 9.009379, 0.186
Train Iter 464, 0.553153, 6.168011, 0.188
Train Iter 465, 0.546358, 6.759455, 0.189
Train Iter 466, 0.428511, 9.013903, 0.189
Train Iter 467, 0.453203, 10.304247, 0.168
Train Iter 468, 0.439660, 8.891500, 0.187
Train Iter 469, 0.469225, 9.268091, 0.183
Train Iter 470, 0.574105, 7.209993, 0.184
Train Iter 471, 0.498822, 6.612776, 0.183
Train Iter 472, 0.584169, 6.899446, 0.185
Train Iter 473, 0.413134, 8.528489, 0.188
Train Iter 474, 0.413114, 8.882609, 0.184
Train Iter 475, 0.511920, 9.543522, 0.173
Train Iter 476, 0.541584, 7.207428, 0.187
Train Iter 477, 0.589242, 6.973722, 0.187
Train Iter 478, 0.508996, 9.685213, 0.175
Train Iter 479, 0.464399, 8.640322, 0.187
Train Iter 480, 0.467242, 9.001044, 0.190
Train Iter 481, 0.408370, 8.635760, 0.188
Train Iter 482, 0.530315, 6.894465, 0.187
Train Iter 483, 0.620245, 7.460158, 0.173
Train Iter 484, 0.568691, 6.676062, 0.184
Train Iter 485, 0.444543, 9.396236, 0.169
Train Iter 486, 0.436443, 9.262791, 0.183
Train Iter 487, 0.394728, 8.521711, 0.188
Train Iter 488, 0.446239, 9.264479, 0.170
Train Iter 489, 0.434636, 9.394827, 0.190
Train Iter 490, 0.629797, 6.672750, 0.189
Train Iter 491, 0.508721, 10.132900, 0.192
Train Iter 492, 0.439190, 9.128247, 0.193
Train Iter 493, 0.570921, 6.740099, 0.188
Train Iter 494, 0.545947, 6.814211, 0.191
Train Iter 495, 0.394590, 8.079488, 0.187
Train Iter 496, 0.615419, 7.540114, 0.173
Train Iter 497, 0.534727, 6.887124, 0.188
Train Iter 498, 0.586635, 6.738553, 0.188
Train Iter 499, 0.563858, 6.666003, 0.188
Train Iter 500, 0.454326, 9.972576, 0.177
Train Iter 501, 0.597178, 6.738856, 0.187
Train Iter 502, 0.434393, 8.747652, 0.186
Train Iter 503, 0.573647, 6.733281, 0.189
Train Iter 504, 0.570765, 6.458340, 0.189
Train Iter 505, 0.581900, 7.189500, 0.187
Train Iter 506, 0.542894, 7.714581, 0.188
Train Iter 507, 0.511244, 10.123172, 0.181
Train Iter 508, 0.500082, 10.285459, 0.170
Train Iter 509, 0.570679, 6.729428, 0.188
Train Iter 510, 0.412546, 8.862392, 0.191
Train Iter 511, 0.563637, 6.323512, 0.187
Train Iter 512, 0.565388, 6.801439, 0.189
Train Iter 513, 0.509450, 6.585572, 0.187
Train Iter 514, 0.512865, 9.815440, 0.174
Train Iter 515, 0.368885, 8.859846, 0.188
Train Iter 516, 0.614999, 7.354633, 0.173
Train Iter 517, 0.619633, 7.109651, 0.177
Train Iter 518, 0.335529, 8.276334, 0.187
Train Iter 519, 0.629304, 6.871314, 0.189
Train Iter 520, 0.588569, 6.453261, 0.187
Train Iter 521, 0.619555, 7.187552, 0.174
Train Iter 522, 0.532635, 6.516005, 0.186
Train Iter 523, 0.476494, 8.615464, 0.188
